rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,status,status,service,latitude,longitude,altitude,position_covariance,position_covariance_type
1551447886332747996,,8981,,1551447886,279870510,"""gps""",,2,0,22.3208990033,87.3111166893,7.277,"[1.3546622886270085e-05, 4.824242253633e-11, 0.0, 4.824242253633e-11, 1.3546441648909461e-05, 0.0, 0.0, 0.0, 4.2613158113091395e-07]",3
1551447886382718336,,8982,,1551447886,279870510,"""gps""",,2,0,22.3208990033,87.3111166893,7.277,"[1.3546622886270085e-05, 4.824242253633e-11, 0.0, 4.824242253633e-11, 1.3546441648909461e-05, 0.0, 0.0, 0.0, 4.2613158113091395e-07]",3
1551447886433241494,,8983,,1551447886,304869890,"""gps""",,2,0,22.3208989929,87.311116692,7.277,"[1.3572280847401805e-05, 4.875302568768363e-11, 0.0, 4.875302568768363e-11, 1.3572097680797607e-05, 0.0, 0.0, 0.0, 4.268584835261654e-07]",3
1551447886483569846,,8984,,1551447886,455128193,"""gps""",,2,0,22.3208989229,87.3111167107,7.277,"[3.011678505954037e-05, 2.7446853178925086e-10, 0.0, 2.7446853178840383e-10, 3.0115753605983063e-05, 0.0, 0.0, 0.0, 1.5677294118960716e-05]",3
1551447886508013800,,8985,,1551447886,455128193,"""gps""",,2,0,22.3208989318,87.3111167083,7.277,"[1.8740192462278516e-05, 8.73939350749437e-11, 0.0, 8.73939350749437e-11, 1.8739864037470886e-05, 0.0, 0.0, 0.0, 2.46075918218169e-07]",3
1551447886532632556,,8986,,1551447886,455128193,"""gps""",,2,0,22.320898928,87.3111167093,7.277,"[1.3630892972104884e-05, 4.1690095244866345e-11, 0.0, 4.1690095244866345e-11, 1.3630736301974434e-05, 0.0, 0.0, 0.0, 1.2401121944246615e-07]",3
1551447886559261763,,8987,,1551447886,455128193,"""gps""",,2,0,22.320898928,87.3111167093,7.277,"[1.3630892972104884e-05, 4.1690095244866345e-11, 0.0, 4.1690095244866345e-11, 1.3630736301974434e-05, 0.0, 0.0, 0.0, 1.2401121944246615e-07]",3
1551447886608332845,,8988,,1551447886,504901171,"""gps""",,2,0,22.320898878,87.3111167226,7.277,"[1.958997535279756e-05, 5.6608924380124024e-11, 0.0, 5.660892437927699e-11, 1.9589762604422348e-05, 0.0, 0.0, 0.0, 4.773626559596307e-07]",3
1551447886659449220,,8989,,1551447886,631023645,"""gps""",,2,0,22.3208986412,87.3111167855,7.277,"[0.00023734859717672172, 4.99246065320568e-09, 0.0, 4.992460653198904e-09, 0.00023732983125900392, 0.0, 0.0, 0.0, 0.00023302187559574793]",3
1551447886710197676,,8990,,1551447886,631023645,"""gps""",,2,0,22.3208987225,87.3111167639,7.277,"[4.129555300605364e-05, 1.3058351556342396e-10, 0.0, 1.3058351556511803e-10, 4.129506216202087e-05, 0.0, 0.0, 0.0, 2.4973207228586e-07]",3
1551447886735238429,,8991,,1551447886,631023645,"""gps""",,2,0,22.3208986859,87.3111167737,7.277,"[2.2616396795997628e-05, 3.865674721227245e-11, 0.0, 3.865674721057838e-11, 2.2616251491028355e-05, 0.0, 0.0, 0.0, 1.2493298215959113e-07]",3
1551447886758041658,,8992,,1551447886,679908991,"""gps""",,2,0,22.3208985227,87.3111168171,7.277,"[5.5574333797237836e-05, 1.0165742114878794e-10, 0.0, 1.0165742114878794e-10, 5.557395174458152e-05, 0.0, 0.0, 0.0, 4.974858849741929e-07]",3
1551447886785004894,,8993,,1551447886,679908991,"""gps""",,2,0,22.3208985227,87.3111168171,7.277,"[5.5574333797237836e-05, 1.0165742114878794e-10, 0.0, 1.0165742114878794e-10, 5.557395174458152e-05, 0.0, 0.0, 0.0, 4.974858849741929e-07]",3
1551447886833914394,,8994,,1551447886,729864597,"""gps""",,2,0,22.320898349,87.3111168633,7.277,"[7.15202240873048e-05, 1.2526023185065204e-10, 0.0, 1.252602318472639e-10, 7.151975324541358e-05, 0.0, 0.0, 0.0, 4.98922407207342e-07]",3
1551447886882917056,,8995,,1551447886,857483387,"""gps""",,2,0,22.3208980085,87.3111169538,7.277,"[0.0005239980910229734, 1.6613540384602474e-08, 0.0, 1.661354038462958e-08, 0.0005239356449153633, 0.0, 0.0, 0.0, 0.0005512814959169779]",3
1551447886934066406,,8996,,1551447886,857483387,"""gps""",,2,0,22.3208981082,87.3111169273,7.277,"[2.386130738759072e-05, 3.093257819482796e-11, 0.0, 3.093257819482796e-11, 2.3861191119831116e-05, 0.0, 0.0, 0.0, 1.2497166337328423e-07]",3
1551447886983445620,,8997,,1551447886,857483387,"""gps""",,2,0,22.3208981082,87.3111169273,7.277,"[2.386130738759072e-05, 3.093257819482796e-11, 0.0, 3.093257819482796e-11, 2.3861191119831116e-05, 0.0, 0.0, 0.0, 1.2497166337328423e-07]",3
1551447887008088838,,8998,,1551447886,904933214,"""gps""",,2,0,22.320897827,87.3111170022,7.277,"[6.977237028467149e-05, 1.1076586928554966e-10, 0.0, 1.1076586928554966e-10, 6.977195445626063e-05, 0.0, 0.0, 0.0, 4.988054814629191e-07]",3
1551447887057631490,,8999,,1551447886,979885817,"""gps""",,2,0,22.3208975166,87.3111170848,7.277,"[7.49078887468428e-05, 1.274860469537638e-10, 0.0, 1.274860469537638e-10, 7.490741008969601e-05, 0.0, 0.0, 0.0, 4.99069363643756e-07]",3
1551447887108500540,,9000,,1551447887,29874086,"""gps""",,2,0,22.3208973163,87.311117138,7.277,"[7.641311388106971e-05, 1.2078602283941905e-10, 0.0, 1.2078602283603092e-10, 7.641265869810828e-05, 0.0, 0.0, 0.0, 4.991575754077502e-07]",3
